taskname,type,start,end,duration,size,policy,acclname
Internal-D2D(task71)-from-1-to-0,MemFlushOut,24.0721,24.0729,0.000832558,0,roundrobin,AMD Radeon Graphics 0
task69,Kernel,23.5147,24.2204,0.705711,1048576,roundrobin,AMD Radeon Graphics 1
task71,Kernel,24.0729,24.7897,0.716825,1048576,roundrobin,AMD Radeon Graphics 0
task68,Kernel,24.2204,24.9399,0.71952,1048576,roundrobin,AMD Radeon Graphics 1
task70,Kernel,24.7898,25.4953,0.705551,1048576,roundrobin,AMD Radeon Graphics 0
Internal-D2D(task66)-from-1-to-0,MemFlushOut,25.4953,25.4962,0.000842333,0,roundrobin,AMD Radeon Graphics 0
task80,Kernel,24.9399,25.6435,0.703618,1048576,roundrobin,AMD Radeon Graphics 1
task66,Kernel,25.4962,26.1999,0.703685,1048576,roundrobin,AMD Radeon Graphics 0
task82,Kernel,25.6435,26.3517,0.708163,1048576,roundrobin,AMD Radeon Graphics 1
task78,Kernel,26.1999,26.9056,0.705699,1048576,roundrobin,AMD Radeon Graphics 0
Internal-D2D(task77)-from-1-to-0,MemFlushOut,26.9056,26.9064,0.000834227,0,roundrobin,AMD Radeon Graphics 0
task72,Kernel,26.3517,27.0582,0.706498,1048576,roundrobin,AMD Radeon Graphics 1
task77,Kernel,26.9064,27.6089,0.70244,1048576,roundrobin,AMD Radeon Graphics 0
task73,Kernel,27.0582,27.7673,0.70904,1048576,roundrobin,AMD Radeon Graphics 1
Internal-D2D(task88)-from-0-to-1,MemFlushOut,27.7673,27.7681,0.000839949,0,roundrobin,AMD Radeon Graphics 1
task75,Kernel,27.6089,28.3157,0.706805,1048576,roundrobin,AMD Radeon Graphics 0
task88,Kernel,27.7681,28.4711,0.702942,1048576,roundrobin,AMD Radeon Graphics 1
Internal-D2D(task76)-from-0-to-1,MemFlushOut,28.4711,28.4719,0.000829458,0,roundrobin,AMD Radeon Graphics 1
task67,Kernel,28.3157,29.0293,0.713606,1048576,roundrobin,AMD Radeon Graphics 0
Internal-D2D(task74)-from-1-to-0,MemFlushOut,29.0294,29.0302,0.000832319,0,roundrobin,AMD Radeon Graphics 0
task76,Kernel,28.4719,29.1818,0.709869,1048576,roundrobin,AMD Radeon Graphics 1
Internal-D2D(task97)-from-0-to-1,MemFlushOut,29.1818,29.1826,0.000830173,0,roundrobin,AMD Radeon Graphics 1
task74,Kernel,29.0302,29.7328,0.702552,1048576,roundrobin,AMD Radeon Graphics 0
Internal-D2D(task81)-from-1-to-0,MemFlushOut,29.7328,29.7336,0.000832319,0,roundrobin,AMD Radeon Graphics 0
task97,Kernel,29.1826,29.8851,0.702505,1048576,roundrobin,AMD Radeon Graphics 1
task81,Kernel,29.7336,30.4497,0.716035,1048576,roundrobin,AMD Radeon Graphics 0
task79,Kernel,29.8851,30.5896,0.70443,1048576,roundrobin,AMD Radeon Graphics 1
task85,Kernel,30.4497,31.1525,0.702806,1048576,roundrobin,AMD Radeon Graphics 0
task83,Kernel,30.5896,31.2923,0.702668,1048576,roundrobin,AMD Radeon Graphics 1
task86,Kernel,31.1525,31.8569,0.704412,1048576,roundrobin,AMD Radeon Graphics 0
task90,Kernel,31.2923,31.9984,0.706158,1048576,roundrobin,AMD Radeon Graphics 1
task84,Kernel,31.8569,32.5604,0.703513,1048576,roundrobin,AMD Radeon Graphics 0
task89,Kernel,31.9984,32.7248,0.726352,1048576,roundrobin,AMD Radeon Graphics 1
Internal-D2D(task120)-from-0-to-1,MemFlushOut,32.7248,32.7257,0.000873566,0,roundrobin,AMD Radeon Graphics 1
task91,Kernel,32.5605,33.273,0.712548,1048576,roundrobin,AMD Radeon Graphics 0
task120,Kernel,32.7257,33.4321,0.706367,1048576,roundrobin,AMD Radeon Graphics 1
