taskname,type,start,end,duration,size,policy,acclname
Internal-D2D(task12)-from-1-to-3,MemFlushOut,1.86465,1.86471,5.65052e-05,0,random,Tesla V100-DGXS-32GB 3
task33,Kernel,1.68977,1.90165,0.211872,1048576,random,Tesla V100-DGXS-32GB 0
task12,Kernel,1.86472,2.13972,0.274994,1048576,random,Tesla V100-DGXS-32GB 3
Internal-D2D(task9)-from-0-to-3,MemFlushOut,2.13997,2.14003,6.41346e-05,0,random,Tesla V100-DGXS-32GB 3
Internal-D2D(task15)-from-3-to-2,MemFlushOut,2.14047,2.14065,0.00018096,0,random,Tesla V100-DGXS-32GB 2
Internal-D2D(task9)-from-0-to-3,MemFlushOut,2.14053,2.14072,0.000187635,0,random,Tesla V100-DGXS-32GB 3
Internal-D2D(task15)-from-1-to-2,MemFlushOut,2.14112,2.14123,0.00011301,0,random,Tesla V100-DGXS-32GB 2
Internal-D2D(task9)-from-0-to-3,MemFlushOut,2.1412,2.14126,6.00815e-05,0,random,Tesla V100-DGXS-32GB 3
Internal-D2D(task15)-from-1-to-2,MemFlushOut,2.14162,2.14173,0.00010705,0,random,Tesla V100-DGXS-32GB 2
task51,Kernel,1.90168,2.1717,0.270019,1048576,random,Tesla V100-DGXS-32GB 0
task9,Kernel,2.14127,2.44178,0.30051,1048576,random,Tesla V100-DGXS-32GB 3
Internal-D2D(task13)-from-0-to-3,MemFlushOut,2.44205,2.44212,6.34193e-05,0,random,Tesla V100-DGXS-32GB 3
Internal-D2D(task14)-from-3-to-0,MemFlushOut,2.44261,2.4428,0.000194311,0,random,Tesla V100-DGXS-32GB 0
Internal-D2D(task13)-from-0-to-3,MemFlushOut,2.44269,2.44287,0.000181437,0,random,Tesla V100-DGXS-32GB 3
task15,Kernel,2.14175,2.44319,0.301443,1048576,random,Tesla V100-DGXS-32GB 2
Internal-D2D(task13)-from-0-to-3,MemFlushOut,2.44338,2.44344,6.17504e-05,0,random,Tesla V100-DGXS-32GB 3
Internal-D2D(task14)-from-3-to-0,MemFlushOut,2.4433,2.44356,0.000264406,0,random,Tesla V100-DGXS-32GB 0
Internal-D2D(task23)-from-3-to-1,MemFlushOut,2.44361,2.44368,6.55651e-05,0,random,Tesla V100-DGXS-32GB 1
Internal-D2D(task14)-from-3-to-0,MemFlushOut,2.44926,2.44938,0.00012517,0,random,Tesla V100-DGXS-32GB 0
Internal-D2D(task23)-from-0-to-1,MemFlushOut,2.44936,2.44947,0.000109196,0,random,Tesla V100-DGXS-32GB 1
Internal-D2D(task23)-from-0-to-1,MemFlushOut,2.44974,2.44981,6.93798e-05,0,random,Tesla V100-DGXS-32GB 1
task13,Kernel,2.44346,2.71734,0.273887,1048576,random,Tesla V100-DGXS-32GB 3
task14,Kernel,2.44941,2.91855,0.469144,1048576,random,Tesla V100-DGXS-32GB 0
task39,Kernel,2.71736,2.98829,0.270933,1048576,random,Tesla V100-DGXS-32GB 3
task23,Kernel,2.44982,3.04531,0.595486,1048576,random,Tesla V100-DGXS-32GB 1
Internal-D2D(task26)-from-0-to-1,MemFlushOut,3.04553,3.0456,6.22272e-05,0,random,Tesla V100-DGXS-32GB 1
Internal-D2D(task26)-from-0-to-1,MemFlushOut,3.04582,3.04588,5.98431e-05,0,random,Tesla V100-DGXS-32GB 1
Internal-D2D(task26)-from-0-to-1,MemFlushOut,3.04608,3.04615,6.62804e-05,0,random,Tesla V100-DGXS-32GB 1
task21,Kernel,2.91857,3.18675,0.268183,1048576,random,Tesla V100-DGXS-32GB 0
Internal-D2D(task25)-from-1-to-0,MemFlushOut,3.18679,3.18686,7.1764e-05,0,random,Tesla V100-DGXS-32GB 0
task18,Kernel,2.98831,3.25227,0.263968,1048576,random,Tesla V100-DGXS-32GB 3
Internal-D2D(task27)-from-3-to-2,MemFlushOut,3.25258,3.25265,6.86646e-05,0,random,Tesla V100-DGXS-32GB 2
Internal-D2D(task27)-from-1-to-2,MemFlushOut,3.25287,3.25293,6.38962e-05,0,random,Tesla V100-DGXS-32GB 2
Internal-D2D(task27)-from-1-to-2,MemFlushOut,3.25314,3.2532,6.07967e-05,0,random,Tesla V100-DGXS-32GB 2
task26,Kernel,3.04616,3.41015,0.363993,1048576,random,Tesla V100-DGXS-32GB 1
Internal-D2D(task30)-from-2-to-1,MemFlushOut,3.41017,3.41023,6.7234e-05,0,random,Tesla V100-DGXS-32GB 1
task28,Kernel,3.25228,3.52341,0.27113,1048576,random,Tesla V100-DGXS-32GB 3
task25,Kernel,3.18687,3.60651,0.419636,1048576,random,Tesla V100-DGXS-32GB 0
Internal-D2D(task32)-from-2-to-0,MemFlushOut,3.60674,3.60681,6.46114e-05,0,random,Tesla V100-DGXS-32GB 0
