taskname,type,start,end,duration,size,policy,acclname
task206,Kernel,76.6553,77.3629,0.707588,1048576,random,AMD Radeon Graphics 1
Internal-D2D(task210)-from-0-to-1,MemFlushOut,77.3629,77.3637,0.000837803,0,random,AMD Radeon Graphics 1
task193,Kernel,76.6511,77.3663,0.715174,1048576,random,AMD Radeon Graphics 0
Internal-D2D(task196)-from-1-to-0,MemFlushOut,77.3663,77.3671,0.00084424,0,random,AMD Radeon Graphics 0
task196,Kernel,77.3672,78.0668,0.699678,1048576,random,AMD Radeon Graphics 0
task210,Kernel,77.3637,78.0768,0.713077,1048576,random,AMD Radeon Graphics 1
task219,Kernel,78.0668,78.7711,0.704262,1048576,random,AMD Radeon Graphics 0
task222,Kernel,78.0768,78.7839,0.707052,1048576,random,AMD Radeon Graphics 1
Internal-D2D(task200)-from-0-to-1,MemFlushOut,78.7839,78.7847,0.000833511,0,random,AMD Radeon Graphics 1
task234,Kernel,78.7711,79.4711,0.699954,1048576,random,AMD Radeon Graphics 0
task200,Kernel,78.7847,79.4937,0.708961,1048576,random,AMD Radeon Graphics 1
task207,Kernel,79.4711,80.1749,0.703831,1048576,random,AMD Radeon Graphics 0
task201,Kernel,79.4937,80.2003,0.706595,1048576,random,AMD Radeon Graphics 1
Internal-D2D(task202)-from-0-to-1,MemFlushOut,80.2003,80.2011,0.00083518,0,random,AMD Radeon Graphics 1
task214,Kernel,80.1749,80.8799,0.705028,1048576,random,AMD Radeon Graphics 0
task202,Kernel,80.2011,80.9085,0.70733,1048576,random,AMD Radeon Graphics 1
task216,Kernel,80.88,81.5818,0.70187,1048576,random,AMD Radeon Graphics 0
task204,Kernel,80.9085,81.6246,0.716164,1048576,random,AMD Radeon Graphics 1
task228,Kernel,81.5818,82.2874,0.705559,1048576,random,AMD Radeon Graphics 0
Internal-D2D(task205)-from-1-to-0,MemFlushOut,82.2874,82.2883,0.000868559,0,random,AMD Radeon Graphics 0
task220,Kernel,81.6246,82.3323,0.707623,1048576,random,AMD Radeon Graphics 1
task205,Kernel,82.2883,82.9921,0.703856,1048576,random,AMD Radeon Graphics 0
Internal-D2D(task226)-from-1-to-0,MemFlushOut,82.9921,82.993,0.000829697,0,random,AMD Radeon Graphics 0
task217,Kernel,82.3323,83.0373,0.70499,1048576,random,AMD Radeon Graphics 1
Internal-D2D(task218)-from-0-to-1,MemFlushOut,83.0373,83.0381,0.000832796,0,random,AMD Radeon Graphics 1
task226,Kernel,82.993,83.6945,0.701513,1048576,random,AMD Radeon Graphics 0
task218,Kernel,83.0381,83.7444,0.70628,1048576,random,AMD Radeon Graphics 1
task215,Kernel,83.6945,84.3989,0.704375,1048576,random,AMD Radeon Graphics 0
Internal-D2D(task224)-from-1-to-0,MemFlushOut,84.3989,84.3997,0.000842333,0,random,AMD Radeon Graphics 0
task212,Kernel,83.7444,84.4502,0.705797,1048576,random,AMD Radeon Graphics 1
Internal-D2D(task213)-from-0-to-1,MemFlushOut,84.4502,84.451,0.000835419,0,random,AMD Radeon Graphics 1
task224,Kernel,84.3997,85.102,0.702256,1048576,random,AMD Radeon Graphics 0
task213,Kernel,84.4511,85.1592,0.708145,1048576,random,AMD Radeon Graphics 1
Internal-D2D(task225)-from-0-to-1,MemFlushOut,85.1592,85.16,0.000835657,0,random,AMD Radeon Graphics 1
task221,Kernel,85.102,85.8051,0.70308,1048576,random,AMD Radeon Graphics 0
Internal-D2D(task230)-from-1-to-0,MemFlushOut,85.8051,85.8059,0.000837088,0,random,AMD Radeon Graphics 0
task225,Kernel,85.16,85.8661,0.706035,1048576,random,AMD Radeon Graphics 1
task230,Kernel,85.8059,86.51,0.704085,1048576,random,AMD Radeon Graphics 0
